,pdb_id,bound state,binding_site,score,min_ccd,max_dim,druggability,high_scoring,ccd,maximum_distance,medium_scoring,borderline
3ri1_B_modified_binding_site.002,3ri1_B_modified,unbound,binding_site.002,0,0.0,0.0,False,False,False,False,False,False
3ri1_B_modified_binding_site.003,3ri1_B_modified,unbound,binding_site.003,2,"('consensus.008.003', np.float64(10.082999790850902))",8.524199429302902,False,False,False,False,False,False
3ri1_B_modified_binding_site.004,3ri1_B_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
3ri1_B_modified_binding_site.005,3ri1_B_modified,unbound,binding_site.005,6,"('consensus.007.003', np.float64(4.846389735958072))",8.524199429302902,False,False,True,False,False,False
3ri1_B_modified_binding_site.006,3ri1_B_modified,unbound,binding_site.006,0,0.0,0.0,False,False,False,False,False,False
3ri1_B_modified_binding_site.007,3ri1_B_modified,unbound,binding_site.007,0,0.0,0.0,False,False,False,False,False,False
3ri1_B_modified_binding_site.008,3ri1_B_modified,unbound,binding_site.008,0,0.0,0.0,False,False,False,False,False,False
3ri1_B_modified_binding_site.009,3ri1_B_modified,unbound,binding_site.009,0,0.0,0.0,False,False,False,False,False,False
3ri1_B_modified_binding_site.010,3ri1_B_modified,unbound,binding_site.010,0,0.0,0.0,False,False,False,False,False,False
4j95_B_modified_binding_site.000,4j95_B_modified,bound,binding_site.000,22,"('consensus.002.014', np.float64(5.566959800696797))",15.871736146413319,True,True,True,True,True,False
4j95_B_modified_binding_site.001,4j95_B_modified,bound,binding_site.001,8,"('consensus.004.008', np.float64(3.180672623057341))",22.50989650932667,False,False,True,True,False,False
4j95_B_modified_binding_site.002,4j95_B_modified,unbound,binding_site.002,6,0.0,5.463490430471562,False,False,False,False,False,False
4j95_B_modified_binding_site.003,4j95_B_modified,unbound,binding_site.003,3,0.0,18.374211399766093,False,False,False,True,False,False
4j95_B_modified_binding_site.004,4j95_B_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
4j95_B_modified_binding_site.005,4j95_B_modified,unbound,binding_site.005,0,0.0,0.0,False,False,False,False,False,False
4j95_B_modified_binding_site.006,4j95_B_modified,unbound,binding_site.006,0,0.0,0.0,False,False,False,False,False,False
4j95_B_modified_binding_site.007,4j95_B_modified,unbound,binding_site.007,0,0.0,0.0,False,False,False,False,False,False
4j95_B_modified_binding_site.008,4j95_B_modified,unbound,binding_site.008,0,0.0,0.0,False,False,False,False,False,False
4j95_B_modified_binding_site.009,4j95_B_modified,unbound,binding_site.009,0,0.0,0.0,False,False,False,False,False,False
4j95_B_modified_binding_site.010,4j95_B_modified,unbound,binding_site.010,0,0.0,0.0,False,False,False,False,False,False
2pwl_B_modified_binding_site.000,2pwl_B_modified,bound,binding_site.000,21,"('consensus.002.012', np.float64(5.939141129343627))",15.280045615117178,True,True,True,True,True,False
2pwl_B_modified_binding_site.001,2pwl_B_modified,bound,binding_site.001,7,"('consensus.009.003', np.float64(5.730809345578215))",9.909141682079236,False,False,True,False,False,False
2pwl_B_modified_binding_site.002,2pwl_B_modified,unbound,binding_site.002,6,"('consensus.010.001', np.float64(5.394587911961425))",10.464547169307702,False,False,True,True,False,False
2pwl_B_modified_binding_site.003,2pwl_B_modified,unbound,binding_site.003,3,"('consensus.004.007', np.float64(11.292815118872618))",9.013593085614168,False,False,False,False,False,False
2pwl_B_modified_binding_site.004,2pwl_B_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
2pwl_B_modified_binding_site.005,2pwl_B_modified,unbound,binding_site.005,11,"('consensus.008.005', np.float64(4.812500144270215))",9.013593085614168,False,False,True,False,False,False
2pwl_B_modified_binding_site.006,2pwl_B_modified,unbound,binding_site.006,0,0.0,0.0,False,False,False,False,False,False
2pwl_B_modified_binding_site.007,2pwl_B_modified,unbound,binding_site.007,1,0.0,9.013593085614168,False,False,False,False,False,False
2pwl_B_modified_binding_site.008,2pwl_B_modified,unbound,binding_site.008,0,0.0,0.0,False,False,False,False,False,False
2pwl_B_modified_binding_site.009,2pwl_B_modified,unbound,binding_site.009,0,0.0,0.0,False,False,False,False,False,False
2pwl_B_modified_binding_site.010,2pwl_B_modified,unbound,binding_site.010,0,0.0,0.0,False,False,False,False,False,False
4j98_B_modified_binding_site.000,4j98_B_modified,bound,binding_site.000,18,"('consensus.005.006', np.float64(5.519578071048894))",15.368648439240046,True,True,True,True,True,False
4j98_B_modified_binding_site.001,4j98_B_modified,bound,binding_site.001,13,"('consensus.006.006', np.float64(6.699604420519479))",19.36832979951262,False,False,True,True,True,True
4j98_B_modified_binding_site.002,4j98_B_modified,unbound,binding_site.002,0,0.0,0.0,False,False,False,False,False,False
4j98_B_modified_binding_site.003,4j98_B_modified,unbound,binding_site.003,0,0.0,0.0,False,False,False,False,False,False
4j98_B_modified_binding_site.004,4j98_B_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
4j98_B_modified_binding_site.005,4j98_B_modified,unbound,binding_site.005,0,0.0,0.0,False,False,False,False,False,False
4j98_B_modified_binding_site.006,4j98_B_modified,unbound,binding_site.006,0,0.0,0.0,False,False,False,False,False,False
4j98_B_modified_binding_site.007,4j98_B_modified,unbound,binding_site.007,1,0.0,6.1178824723015595,False,False,False,False,False,False
4j98_B_modified_binding_site.008,4j98_B_modified,unbound,binding_site.008,9,"('consensus.007.003', np.float64(5.152962922290104))",10.011436486552823,False,False,True,True,False,False
4j98_B_modified_binding_site.009,4j98_B_modified,unbound,binding_site.009,0,0.0,0.0,False,False,False,False,False,False
4j98_B_modified_binding_site.010,4j98_B_modified,unbound,binding_site.010,0,0.0,0.0,False,False,False,False,False,False
2pzp_B_modified_binding_site.000,2pzp_B_modified,bound,binding_site.000,19,"('consensus.005.007', np.float64(5.111120217372675))",14.229949919299854,True,True,True,True,True,False
2pzp_B_modified_binding_site.001,2pzp_B_modified,bound,binding_site.001,14,"('consensus.006.004', np.float64(8.78063003369812))",9.101746568389304,False,False,False,False,True,True
2pzp_B_modified_binding_site.002,2pzp_B_modified,unbound,binding_site.002,2,0.0,6.624807787402755,False,False,False,False,False,False
2pzp_B_modified_binding_site.003,2pzp_B_modified,unbound,binding_site.003,4,"('consensus.006.004', np.float64(11.916039584395946))",8.274747091208436,False,False,False,False,False,False
2pzp_B_modified_binding_site.004,2pzp_B_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
2pzp_B_modified_binding_site.005,2pzp_B_modified,unbound,binding_site.005,15,0.0,8.274747091208436,False,False,False,False,True,True
2pzp_B_modified_binding_site.006,2pzp_B_modified,unbound,binding_site.006,0,0.0,0.0,False,False,False,False,False,False
2pzp_B_modified_binding_site.007,2pzp_B_modified,unbound,binding_site.007,1,0.0,8.274747091208436,False,False,False,False,False,False
2pzp_B_modified_binding_site.008,2pzp_B_modified,unbound,binding_site.008,0,0.0,0.0,False,False,False,False,False,False
2pzp_B_modified_binding_site.009,2pzp_B_modified,unbound,binding_site.009,2,0.0,3.755141571151664,False,False,False,False,False,False
2pzp_B_modified_binding_site.010,2pzp_B_modified,unbound,binding_site.010,1,0.0,8.274747091208436,False,False,False,False,False,False
2q0b_B_modified_binding_site.000,2q0b_B_modified,bound,binding_site.000,18,"('consensus.001.018', np.float64(6.133636990680376))",12.60976885609313,True,True,True,True,True,False
2q0b_B_modified_binding_site.001,2q0b_B_modified,unbound,binding_site.001,10,"('consensus.004.010', np.float64(7.771114869555304))",12.979030502817283,False,False,True,True,False,False
2q0b_B_modified_binding_site.002,2q0b_B_modified,unbound,binding_site.002,7,"('consensus.009.002', np.float64(4.373403033144743))",8.123040460702567,False,False,True,False,False,False
2q0b_B_modified_binding_site.003,2q0b_B_modified,unbound,binding_site.003,6,"('consensus.007.006', np.float64(10.261339712915891))",12.979030502817283,False,False,False,True,False,False
2q0b_B_modified_binding_site.004,2q0b_B_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
2q0b_B_modified_binding_site.005,2q0b_B_modified,unbound,binding_site.005,11,"('consensus.007.006', np.float64(5.1904362589139925))",8.90358374411027,False,False,True,False,False,False
2q0b_B_modified_binding_site.006,2q0b_B_modified,unbound,binding_site.006,0,0.0,0.0,False,False,False,False,False,False
2q0b_B_modified_binding_site.007,2q0b_B_modified,unbound,binding_site.007,1,0.0,8.90358374411027,False,False,False,False,False,False
2q0b_B_modified_binding_site.008,2q0b_B_modified,unbound,binding_site.008,0,0.0,0.0,False,False,False,False,False,False
2q0b_B_modified_binding_site.009,2q0b_B_modified,unbound,binding_site.009,6,0.0,6.602281786842921,False,False,False,False,False,False
2q0b_B_modified_binding_site.010,2q0b_B_modified,unbound,binding_site.010,0,0.0,0.0,False,False,False,False,False,False
2pzp_A_modified_binding_site.000,2pzp_A_modified,bound,binding_site.000,17,"('consensus.006.004', np.float64(4.742617130857601))",13.672857118962554,True,True,True,True,True,False
2pzp_A_modified_binding_site.001,2pzp_A_modified,bound,binding_site.001,16,"('consensus.004.009', np.float64(7.864691275483565))",14.267371617960427,True,True,True,True,True,False
2pzp_A_modified_binding_site.002,2pzp_A_modified,unbound,binding_site.002,7,0.0,5.796695418347279,False,False,False,False,False,False
2pzp_A_modified_binding_site.003,2pzp_A_modified,unbound,binding_site.003,4,"('consensus.008.004', np.float64(9.352612304228222))",14.267371617960427,False,False,False,True,False,False
2pzp_A_modified_binding_site.004,2pzp_A_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
2pzp_A_modified_binding_site.005,2pzp_A_modified,unbound,binding_site.005,4,"('consensus.008.004', np.float64(5.968616586175993))",9.203159126496214,False,False,True,False,False,False
2pzp_A_modified_binding_site.006,2pzp_A_modified,unbound,binding_site.006,2,0.0,2.829168529023282,False,False,False,False,False,False
2pzp_A_modified_binding_site.007,2pzp_A_modified,unbound,binding_site.007,1,0.0,0.0,False,False,False,False,False,False
2pzp_A_modified_binding_site.008,2pzp_A_modified,unbound,binding_site.008,0,0.0,0.0,False,False,False,False,False,False
2pzp_A_modified_binding_site.009,2pzp_A_modified,unbound,binding_site.009,2,0.0,6.357435311350547,False,False,False,False,False,False
2pzp_A_modified_binding_site.010,2pzp_A_modified,unbound,binding_site.010,2,0.0,9.203159126496214,False,False,False,False,False,False
6agx_D_modified_binding_site.000,6agx_D_modified,bound,binding_site.000,24,"('consensus.001.021', np.float64(4.919545786832025))",14.504614717173013,True,True,True,True,True,False
6agx_D_modified_binding_site.001,6agx_D_modified,bound,binding_site.001,13,"('consensus.001.021', np.float64(4.919545786832025))",14.504614717173013,False,False,True,True,True,True
6agx_D_modified_binding_site.002,6agx_D_modified,unbound,binding_site.002,0,0.0,0.0,False,False,False,False,False,False
6agx_D_modified_binding_site.003,6agx_D_modified,unbound,binding_site.003,0,0.0,0.0,False,False,False,False,False,False
6agx_D_modified_binding_site.004,6agx_D_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
6agx_D_modified_binding_site.005,6agx_D_modified,bound,binding_site.005,0,0.0,0.0,False,False,False,False,False,False
6agx_D_modified_binding_site.006,6agx_D_modified,unbound,binding_site.006,0,0.0,0.0,False,False,False,False,False,False
6agx_D_modified_binding_site.007,6agx_D_modified,unbound,binding_site.007,0,0.0,0.0,False,False,False,False,False,False
6agx_D_modified_binding_site.008,6agx_D_modified,unbound,binding_site.008,0,0.0,0.0,False,False,False,False,False,False
6agx_D_modified_binding_site.009,6agx_D_modified,unbound,binding_site.009,0,0.0,0.0,False,False,False,False,False,False
6agx_D_modified_binding_site.010,6agx_D_modified,bound,binding_site.010,0,0.0,0.0,False,False,False,False,False,False
6agx_C_modified_binding_site.000,6agx_C_modified,bound,binding_site.000,22,"('consensus.003.012', np.float64(5.903497167943539))",16.1264325056809,True,True,True,True,True,False
6agx_C_modified_binding_site.001,6agx_C_modified,bound,binding_site.001,16,"('consensus.002.017', np.float64(8.421129890160472))",16.1264325056809,False,True,False,True,True,False
6agx_C_modified_binding_site.002,6agx_C_modified,unbound,binding_site.002,12,0.0,8.032374104456503,False,False,False,False,False,False
6agx_C_modified_binding_site.003,6agx_C_modified,unbound,binding_site.003,0,0.0,0.0,False,False,False,False,False,False
6agx_C_modified_binding_site.004,6agx_C_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
6agx_C_modified_binding_site.005,6agx_C_modified,bound,binding_site.005,0,0.0,0.0,False,False,False,False,False,False
6agx_C_modified_binding_site.006,6agx_C_modified,unbound,binding_site.006,0,0.0,0.0,False,False,False,False,False,False
6agx_C_modified_binding_site.007,6agx_C_modified,unbound,binding_site.007,0,0.0,0.0,False,False,False,False,False,False
6agx_C_modified_binding_site.008,6agx_C_modified,unbound,binding_site.008,0,0.0,0.0,False,False,False,False,False,False
6agx_C_modified_binding_site.009,6agx_C_modified,unbound,binding_site.009,0,0.0,0.0,False,False,False,False,False,False
6agx_C_modified_binding_site.010,6agx_C_modified,bound,binding_site.010,0,0.0,0.0,False,False,False,False,False,False
8stg_A_modified_binding_site.000,8stg_A_modified,bound,binding_site.000,24,"('consensus.001.014', np.float64(5.195701719894261))",14.28717317428096,True,True,True,True,True,False
8stg_A_modified_binding_site.001,8stg_A_modified,bound,binding_site.001,9,"('consensus.009.003', np.float64(13.650401658575323))",4.527230364379426,False,False,False,False,False,False
8stg_A_modified_binding_site.002,8stg_A_modified,unbound,binding_site.002,12,"('consensus.004.009', np.float64(5.159940433681586))",11.062698401010358,False,False,True,True,False,False
8stg_A_modified_binding_site.003,8stg_A_modified,unbound,binding_site.003,1,0.0,0.0,False,False,False,False,False,False
8stg_A_modified_binding_site.004,8stg_A_modified,unbound,binding_site.004,5,0.0,6.716957459751128,False,False,False,False,False,False
8stg_A_modified_binding_site.005,8stg_A_modified,unbound,binding_site.005,0,0.0,0.0,False,False,False,False,False,False
8stg_A_modified_binding_site.006,8stg_A_modified,unbound,binding_site.006,0,0.0,0.0,False,False,False,False,False,False
8stg_A_modified_binding_site.007,8stg_A_modified,unbound,binding_site.007,0,0.0,0.0,False,False,False,False,False,False
8stg_A_modified_binding_site.008,8stg_A_modified,unbound,binding_site.008,0,0.0,0.0,False,False,False,False,False,False
8stg_A_modified_binding_site.009,8stg_A_modified,unbound,binding_site.009,0,0.0,0.0,False,False,False,False,False,False
8stg_A_modified_binding_site.010,8stg_A_modified,unbound,binding_site.010,0,0.0,0.0,False,False,False,False,False,False
8swe_A_modified_binding_site.000,8swe_A_modified,bound,binding_site.000,18,"('consensus.003.010', np.float64(4.912856249487737))",17.473277846199707,True,True,True,True,True,False
8swe_A_modified_binding_site.001,8swe_A_modified,bound,binding_site.001,16,"('consensus.006.004', np.float64(5.173372283303313))",26.258991589749378,True,True,True,True,True,False
8swe_A_modified_binding_site.002,8swe_A_modified,unbound,binding_site.002,0,0.0,0.0,False,False,False,False,False,False
8swe_A_modified_binding_site.003,8swe_A_modified,unbound,binding_site.003,8,"('consensus.009.002', np.float64(10.509267556368108))",26.258991589749378,False,False,False,True,False,False
8swe_A_modified_binding_site.004,8swe_A_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
8swe_A_modified_binding_site.005,8swe_A_modified,bound,binding_site.005,4,"('consensus.009.002', np.float64(4.327365956772353))",8.347845071624505,False,False,True,False,False,False
8swe_A_modified_binding_site.006,8swe_A_modified,unbound,binding_site.006,0,0.0,0.0,False,False,False,False,False,False
8swe_A_modified_binding_site.007,8swe_A_modified,unbound,binding_site.007,1,0.0,8.347845071624505,False,False,False,False,False,False
8swe_A_modified_binding_site.008,8swe_A_modified,unbound,binding_site.008,0,0.0,0.0,False,False,False,False,False,False
8swe_A_modified_binding_site.009,8swe_A_modified,unbound,binding_site.009,0,0.0,0.0,False,False,False,False,False,False
8swe_A_modified_binding_site.010,8swe_A_modified,unbound,binding_site.010,0,0.0,0.0,False,False,False,False,False,False
7kia_B_modified_binding_site.000,7kia_B_modified,bound,binding_site.000,17,"('consensus.006.006', np.float64(4.332666290212183))",14.864056253717534,True,True,True,True,True,False
7kia_B_modified_binding_site.001,7kia_B_modified,bound,binding_site.001,7,"('consensus.004.010', np.float64(5.3305150648146435))",17.92746566119128,False,False,True,True,False,False
7kia_B_modified_binding_site.002,7kia_B_modified,unbound,binding_site.002,0,0.0,0.0,False,False,False,False,False,False
7kia_B_modified_binding_site.003,7kia_B_modified,bound,binding_site.003,5,"('consensus.009.003', np.float64(12.080897373746911))",9.546431776968781,False,False,False,False,False,False
7kia_B_modified_binding_site.004,7kia_B_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
7kia_B_modified_binding_site.005,7kia_B_modified,bound,binding_site.005,10,"('consensus.005.009', np.float64(4.341024055563171))",9.546431776968781,False,False,True,False,False,False
7kia_B_modified_binding_site.006,7kia_B_modified,unbound,binding_site.006,0,0.0,0.0,False,False,False,False,False,False
7kia_B_modified_binding_site.007,7kia_B_modified,bound,binding_site.007,0,0.0,0.0,False,False,False,False,False,False
7kia_B_modified_binding_site.008,7kia_B_modified,unbound,binding_site.008,0,0.0,0.0,False,False,False,False,False,False
7kia_B_modified_binding_site.009,7kia_B_modified,unbound,binding_site.009,2,0.0,3.424127795276929,False,False,False,False,False,False
7kia_B_modified_binding_site.010,7kia_B_modified,unbound,binding_site.010,0,0.0,0.0,False,False,False,False,False,False
8h75_C_modified_binding_site.000,8h75_C_modified,bound,binding_site.000,18,"('consensus.007.006', np.float64(3.613828185394297))",13.479062957526144,True,True,True,True,True,False
8h75_C_modified_binding_site.001,8h75_C_modified,unbound,binding_site.001,9,"('consensus.008.005', np.float64(5.598954975346629))",24.90683953527646,False,False,True,True,False,False
8h75_C_modified_binding_site.002,8h75_C_modified,unbound,binding_site.002,7,0.0,8.10527732560205,False,False,False,False,False,False
8h75_C_modified_binding_site.003,8h75_C_modified,unbound,binding_site.003,1,0.0,24.90683953527646,False,False,False,True,False,False
8h75_C_modified_binding_site.004,8h75_C_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
8h75_C_modified_binding_site.005,8h75_C_modified,unbound,binding_site.005,0,0.0,0.0,False,False,False,False,False,False
8h75_C_modified_binding_site.006,8h75_C_modified,unbound,binding_site.006,0,0.0,0.0,False,False,False,False,False,False
8h75_C_modified_binding_site.007,8h75_C_modified,unbound,binding_site.007,0,0.0,0.0,False,False,False,False,False,False
8h75_C_modified_binding_site.008,8h75_C_modified,unbound,binding_site.008,0,0.0,0.0,False,False,False,False,False,False
8h75_C_modified_binding_site.009,8h75_C_modified,unbound,binding_site.009,0,0.0,0.0,False,False,False,False,False,False
8h75_C_modified_binding_site.010,8h75_C_modified,unbound,binding_site.010,0,0.0,0.0,False,False,False,False,False,False
8u1f_B_modified_binding_site.000,8u1f_B_modified,bound,binding_site.000,18,"('consensus.004.009', np.float64(5.567372299426211))",16.31079788004526,True,True,True,True,True,False
8u1f_B_modified_binding_site.001,8u1f_B_modified,bound,binding_site.001,3,0.0,8.498279672152362,False,False,False,False,False,False
8u1f_B_modified_binding_site.002,8u1f_B_modified,unbound,binding_site.002,2,0.0,5.0384834771288665,False,False,False,False,False,False
8u1f_B_modified_binding_site.003,8u1f_B_modified,unbound,binding_site.003,1,0.0,16.31079788004526,False,False,False,True,False,False
8u1f_B_modified_binding_site.004,8u1f_B_modified,unbound,binding_site.004,20,"('consensus.006.003', np.float64(5.727596800018887))",10.182088777605466,True,True,True,True,True,False
8u1f_B_modified_binding_site.005,8u1f_B_modified,unbound,binding_site.005,0,0.0,0.0,False,False,False,False,False,False
8u1f_B_modified_binding_site.006,8u1f_B_modified,unbound,binding_site.006,3,0.0,5.041142606525649,False,False,False,False,False,False
8u1f_B_modified_binding_site.007,8u1f_B_modified,unbound,binding_site.007,3,0.0,10.182088777605466,False,False,False,True,False,False
8u1f_B_modified_binding_site.008,8u1f_B_modified,unbound,binding_site.008,0,0.0,0.0,False,False,False,False,False,False
8u1f_B_modified_binding_site.009,8u1f_B_modified,unbound,binding_site.009,0,0.0,0.0,False,False,False,False,False,False
8u1f_B_modified_binding_site.010,8u1f_B_modified,unbound,binding_site.010,1,0.0,0.0,False,False,False,False,False,False
5ugl_B_modified_binding_site.000,5ugl_B_modified,bound,binding_site.000,20,"('consensus.001.019', np.float64(7.229980028501392))",18.87821950897412,True,True,True,True,True,False
5ugl_B_modified_binding_site.001,5ugl_B_modified,bound,binding_site.001,9,"('consensus.005.009', np.float64(6.909315665692683))",18.87821950897412,False,False,True,True,False,False
5ugl_B_modified_binding_site.002,5ugl_B_modified,unbound,binding_site.002,10,0.0,8.563662858886355,False,False,False,False,False,False
5ugl_B_modified_binding_site.003,5ugl_B_modified,unbound,binding_site.003,7,0.0,12.314818626574416,False,False,False,True,False,False
5ugl_B_modified_binding_site.004,5ugl_B_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
5ugl_B_modified_binding_site.005,5ugl_B_modified,unbound,binding_site.005,0,0.0,0.0,False,False,False,False,False,False
5ugl_B_modified_binding_site.006,5ugl_B_modified,unbound,binding_site.006,6,0.0,8.217039407368032,False,False,False,False,False,False
5ugl_B_modified_binding_site.007,5ugl_B_modified,unbound,binding_site.007,0,0.0,0.0,False,False,False,False,False,False
5ugl_B_modified_binding_site.008,5ugl_B_modified,unbound,binding_site.008,0,0.0,0.0,False,False,False,False,False,False
5ugl_B_modified_binding_site.009,5ugl_B_modified,unbound,binding_site.009,0,0.0,0.0,False,False,False,False,False,False
5ugl_B_modified_binding_site.010,5ugl_B_modified,unbound,binding_site.010,0,0.0,0.0,False,False,False,False,False,False
4j99_C_modified_binding_site.000,4j99_C_modified,bound,binding_site.000,19,"('consensus.003.011', np.float64(5.517005210261993))",14.06406048043696,True,True,True,True,True,False
4j99_C_modified_binding_site.001,4j99_C_modified,bound,binding_site.001,7,"('consensus.006.004', np.float64(3.9981802792713235))",16.363236845662527,False,False,True,True,False,False
4j99_C_modified_binding_site.002,4j99_C_modified,unbound,binding_site.002,2,0.0,5.04059025357618,False,False,False,False,False,False
4j99_C_modified_binding_site.003,4j99_C_modified,unbound,binding_site.003,2,0.0,0.0,False,False,False,False,False,False
4j99_C_modified_binding_site.004,4j99_C_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
4j99_C_modified_binding_site.005,4j99_C_modified,unbound,binding_site.005,4,0.0,3.790398316241117,False,False,False,False,False,False
4j99_C_modified_binding_site.006,4j99_C_modified,unbound,binding_site.006,0,0.0,0.0,False,False,False,False,False,False
4j99_C_modified_binding_site.007,4j99_C_modified,unbound,binding_site.007,1,0.0,3.790398316241117,False,False,False,False,False,False
4j99_C_modified_binding_site.008,4j99_C_modified,unbound,binding_site.008,0,0.0,0.0,False,False,False,False,False,False
4j99_C_modified_binding_site.009,4j99_C_modified,unbound,binding_site.009,10,0.0,5.8973285577800745,False,False,False,False,False,False
4j99_C_modified_binding_site.010,4j99_C_modified,unbound,binding_site.010,0,0.0,0.0,False,False,False,False,False,False
5eg3_A_modified_binding_site.000,5eg3_A_modified,bound,binding_site.000,20,"('consensus.005.009', np.float64(6.069606246734487))",15.591299860400325,True,True,True,True,True,False
5eg3_A_modified_binding_site.001,5eg3_A_modified,bound,binding_site.001,17,"('consensus.003.010', np.float64(7.077106453719516))",15.294429164192888,True,True,True,True,True,False
5eg3_A_modified_binding_site.002,5eg3_A_modified,unbound,binding_site.002,0,0.0,0.0,False,False,False,False,False,False
5eg3_A_modified_binding_site.003,5eg3_A_modified,unbound,binding_site.003,0,0.0,0.0,False,False,False,False,False,False
5eg3_A_modified_binding_site.004,5eg3_A_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
5eg3_A_modified_binding_site.005,5eg3_A_modified,unbound,binding_site.005,0,0.0,0.0,False,False,False,False,False,False
5eg3_A_modified_binding_site.006,5eg3_A_modified,unbound,binding_site.006,0,0.0,0.0,False,False,False,False,False,False
5eg3_A_modified_binding_site.007,5eg3_A_modified,unbound,binding_site.007,0,0.0,0.0,False,False,False,False,False,False
5eg3_A_modified_binding_site.008,5eg3_A_modified,unbound,binding_site.008,0,0.0,0.0,False,False,False,False,False,False
5eg3_A_modified_binding_site.009,5eg3_A_modified,unbound,binding_site.009,2,0.0,4.3832433092183765,False,False,False,False,False,False
5eg3_A_modified_binding_site.010,5eg3_A_modified,unbound,binding_site.010,0,0.0,0.0,False,False,False,False,False,False
8e1x_B_modified_binding_site.000,8e1x_B_modified,bound,binding_site.000,20,"('consensus.002.014', np.float64(5.642019870234862))",25.294531641012888,True,True,True,True,True,False
8e1x_B_modified_binding_site.001,8e1x_B_modified,unbound,binding_site.001,14,"('consensus.004.006', np.float64(6.116009729697426))",21.404904983057293,False,False,True,True,True,True
8e1x_B_modified_binding_site.002,8e1x_B_modified,unbound,binding_site.002,5,"('consensus.010.003', np.float64(4.648587366861626))",7.88432658721552,False,False,True,False,False,False
8e1x_B_modified_binding_site.003,8e1x_B_modified,unbound,binding_site.003,18,"('consensus.012.001', np.float64(5.861006621157029))",21.404904983057293,True,True,True,True,True,False
8e1x_B_modified_binding_site.004,8e1x_B_modified,unbound,binding_site.004,1,0.0,13.091957725332286,False,False,False,True,False,False
8e1x_B_modified_binding_site.005,8e1x_B_modified,unbound,binding_site.005,5,"('consensus.012.001', np.float64(5.861006621157029))",21.404904983057293,False,False,True,True,False,False
8e1x_B_modified_binding_site.006,8e1x_B_modified,unbound,binding_site.006,0,0.0,0.0,False,False,False,False,False,False
8e1x_B_modified_binding_site.007,8e1x_B_modified,unbound,binding_site.007,6,0.0,0.0,False,False,False,False,False,False
8e1x_B_modified_binding_site.008,8e1x_B_modified,unbound,binding_site.008,4,0.0,5.182095876079288,False,False,False,False,False,False
8e1x_B_modified_binding_site.009,8e1x_B_modified,unbound,binding_site.009,0,0.0,0.0,False,False,False,False,False,False
8e1x_B_modified_binding_site.010,8e1x_B_modified,unbound,binding_site.010,3,0.0,0.0,False,False,False,False,False,False
2pz5_A_modified_binding_site.000,2pz5_A_modified,bound,binding_site.000,18,"('consensus.003.011', np.float64(5.389263711295426))",13.378779168488043,True,True,True,True,True,False
2pz5_A_modified_binding_site.001,2pz5_A_modified,bound,binding_site.001,12,"('consensus.008.005', np.float64(8.44571576920288))",7.825088585998536,False,False,False,False,False,False
2pz5_A_modified_binding_site.002,2pz5_A_modified,unbound,binding_site.002,9,0.0,7.07655646146888,False,False,False,False,False,False
2pz5_A_modified_binding_site.003,2pz5_A_modified,unbound,binding_site.003,4,"('consensus.008.005', np.float64(10.126099789168144))",8.939108962801875,False,False,False,False,False,False
2pz5_A_modified_binding_site.004,2pz5_A_modified,unbound,binding_site.004,0,0.0,0.0,False,False,False,False,False,False
2pz5_A_modified_binding_site.005,2pz5_A_modified,unbound,binding_site.005,7,"('consensus.007.006', np.float64(5.738806430033602))",8.939108962801875,False,False,True,False,False,False
2pz5_A_modified_binding_site.006,2pz5_A_modified,unbound,binding_site.006,0,0.0,0.0,False,False,False,False,False,False
2pz5_A_modified_binding_site.007,2pz5_A_modified,unbound,binding_site.007,1,0.0,8.939108962801875,False,False,False,False,False,False
2pz5_A_modified_binding_site.008,2pz5_A_modified,unbound,binding_site.008,0,0.0,0.0,False,False,False,False,False,False
2pz5_A_modified_binding_site.009,2pz5_A_modified,unbound,binding_site.009,3,0.0,4.866497016696658,False,False,False,False,False,False
2pz5_A_modified_binding_site.010,2pz5_A_modified,unbound,binding_site.010,0,0.0,0.0,False,False,False,False,False,False
6v6q_A_modified_binding_site.000,6v6q_A_modified,bound,binding_site.000,20,"('consensus.003.009', np.float64(6.066554602651953))",19.149594850150162,True,True,True,True,True,False
6v6q_A_modified_binding_site.001,6v6q_A_modified,bound,binding_site.001,20,"('consensus.007.004', np.float64(3.514180501843139))",22.068495124913508,True,True,True,True,True,False
